"filename","id_no","seasonal","binomial","category","path"
"109475963_1",109475963,1,"Lerista fragilis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\109475963_1.tif"
"198520_1",198520,1,"Tarentola ephippiata","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\198520_1.tif"
"191914_1",191914,1,"Ahaetulla mycterizans","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\191914_1.tif"
"15183390_1",15183390,1,"Xenodon guentheri","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\15183390_1.tif"
"203796_1",203796,1,"Agama insularis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\203796_1.tif"
"44579445_1",44579445,1,"Lepidoblepharis williamsi","EN","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\44579445_1.tif"
"10335_1",10335,1,"Hydrosaurus pustulatus","VU","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\10335_1.tif"
"176296_1",176296,1,"Brookesia griveaudi","NT","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\176296_1.tif"
"50952011_1",50952011,1,"Micrurus serranus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\50952011_1.tif"
"61558_1",61558,1,"Psammodromus algirus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\61558_1.tif"
"109474798_1",109474798,1,"Lerista aericeps","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\109474798_1.tif"
"44580103_1",44580103,1,"Chironius fuscus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\44580103_1.tif"
"67657002_1",67657002,1,"Gymnophthalmus leucomystax","DD","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\67657002_1.tif"
"192131_1",192131,1,"Ptyas korros","NT","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\192131_1.tif"
"115604578_1",115604578,1,"Cnemaspis leucura","DD","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\115604578_1.tif"
"64235_1",64235,1,"Plestiodon obsoletus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\64235_1.tif"
"39613_1",39613,1,"Mauremys mutica","CR","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\39613_1.tif"
"177559_1",177559,1,"Cordylus rivae","DD","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\177559_1.tif"
"13265312_1",13265312,1,"Dipsadoboa viridis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\13265312_1.tif"
"47103288_1",47103288,1,"Spondylurus powelli","EN","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\47103288_1.tif"
"42653658_1",42653658,1,"Hemidactylus yerburyii","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\42653658_1.tif"
"50950794_1",50950794,1,"Stenocercus pectinatus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\50950794_1.tif"
"196992_1",196992,1,"Nucras livida","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\196992_1.tif"
"44579822_1",44579822,1,"Salvator rufescens","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\44579822_1.tif"
"203311_1",203311,1,"Tantilla armillata","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\203311_1.tif"
"190512_1",190512,1,"Fimbrios smithi","DD","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\190512_1.tif"
"176721_1",176721,1,"Laticauda semifasciata","NT",NA
"61589_1",61589,1,"Trogonophis wiegmanni","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\61589_1.tif"
"63747_1",63747,1,"Clonophis kirtlandii","NT","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\63747_1.tif"
"48617382_1",48617382,1,"Stenocercus stigmosus","VU","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\48617382_1.tif"
"44648034_1",44648034,1,"Cnemaspis uzungwae","DD","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\44648034_1.tif"
"56077298_1",56077298,1,"Liolaemus monticola","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\56077298_1.tif"
"203504_1",203504,1,"Dipsas tenuissima","NT","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\203504_1.tif"
"197207_1",197207,1,"Nessia bipes","EN","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\197207_1.tif"
"54587054_1",54587054,1,"Cyrtodactylus bichnganae","VU","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\54587054_1.tif"
"74855859_1",74855859,1,"Amphisbaena innocens","VU","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\74855859_1.tif"
"178690_1",178690,1,"Stenocercus haenschi","CR","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\178690_1.tif"
"64017_1",64017,1,"Micruroides euryxanthus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\64017_1.tif"
"191915_1",191915,1,"Hebius craspedogaster","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\191915_1.tif"
"56039279_1",56039279,1,"Ophiodes intermedius","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\56039279_1.tif"
"172609_1",172609,1,"Chrysopelea ornata","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\172609_1.tif"
"75159328_1",75159328,1,"Amphisbaena bedai","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\75159328_1.tif"
"102342482_1",102342482,1,"Takydromus sikkimensis","EN","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\102342482_1.tif"
"44581342_1",44581342,1,"Atractus torquatus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\44581342_1.tif"
"178345_1",178345,1,"Lerista vermicularis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\178345_1.tif"
"15158533_1",15158533,1,"Boiruna sertaneja","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\15158533_1.tif"
"90069502_1",90069502,1,"Lampropeltis zonata","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\90069502_1.tif"
"109464601_1",109464601,1,"Ctenotus serotinus","CR","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\109464601_1.tif"
"203800_1",203800,1,"Agama tassiliensis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\203800_1.tif"
"196917_1",196917,1,"Lygodactylus capensis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\196917_1.tif"
"177827_1",177827,1,"Naultinus manukanus","EN","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\177827_1.tif"
"172638_1",172638,1,"Hemidactylus prashadi","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\172638_1.tif"
"155557125_1",155557125,1,"Hemidactylus varadgirii","DD","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\155557125_1.tif"
"67611221_1",67611221,1,"Atractus vittatus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\67611221_1.tif"
"190538_1",190538,1,"Pseudalsophis dorsalis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\190538_1.tif"
"102325554_1",102325554,1,"Lerista vanderduysi","NT","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\102325554_1.tif"
"104655718_1",104655718,1,"Draco obscurus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\104655718_1.tif"
"104651118_1",104651118,1,"Pseudocalotes kakhienensis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\104651118_1.tif"
"197189_1",197189,1,"Chrysopelea taprobanica","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\197189_1.tif"
"109462872_1",109462872,1,"Ctenotus alacer","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\109462872_1.tif"
"50950436_1",50950436,1,"Riama achlyens","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\50950436_1.tif"
"44579948_1",44579948,1,"Stenocercus trachycephalus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\44579948_1.tif"
"64115_1",64115,1,"Sceloporus jalapae","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\64115_1.tif"
"199577_1",199577,1,"Rhynchocalamus arabicus","DD",NA
"61436_1",61436,1,"Zonosaurus madagascariensis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\61436_1.tif"
"164582_1",164582,1,"Saara asmussi","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\164582_1.tif"
"169753_1",169753,1,"Insulasaurus arborens","DD","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\169753_1.tif"
"102837512_1",102837512,1,"Anilios aspina","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\102837512_1.tif"
"184066_1",184066,1,"Psammophis sibilans","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\184066_1.tif"
"176226_1",176226,1,"Amphisbaena hyporissor","EN","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\176226_1.tif"
"104759151_1",104759151,1,"Eremiascincus butlerorum","EN","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\104759151_1.tif"
"178344_1",178344,1,"Oplurus quadrimaculatus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\178344_1.tif"
"42492523_1",42492523,1,"Tropidonophis aenigmaticus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\42492523_1.tif"
"120189518_1",120189518,1,"Oligosoma judgei","CR","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\120189518_1.tif"
"110193608_1",110193608,1,"Afroedura rondavelica","DD","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\110193608_1.tif"
"42483103_1",42483103,1,"Carlia aenigma","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\42483103_1.tif"
"15156719_1",15156719,1,"Apostolepis longicaudata","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\15156719_1.tif"
"74995322_1",74995322,1,"Anolis evermanni","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\74995322_1.tif"
"64035_1",64035,1,"Coleonyx fasciatus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\64035_1.tif"
"42493911_1",42493911,1,"Toxicocalamus longissimus","VU","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\42493911_1.tif"
"178367_1",178367,1,"Cyrtodactylus brevidactylus","EN","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\178367_1.tif"
"122904516_1",122904516,1,"Sigaloseps pisinnus","EN","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\122904516_1.tif"
"124310216_1",124310216,1,"Bothrolycus ater","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\124310216_1.tif"
"109481194_1",109481194,1,"Saproscincus challengeri","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\109481194_1.tif"
"176163_1",176163,1,"Nannoscincus rankini","CR","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\176163_1.tif"
"61543_1",61543,1,"Platyceps collaris","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\61543_1.tif"
"107660605_1",107660605,1,"Phrynocephalus incertus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\107660605_1.tif"
"18519775_1",18519775,1,"Hemidactylus tanganicus","DD","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\18519775_1.tif"
"13300480_1",13300480,1,"Kladirostratus togoensis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\13300480_1.tif"
"203887_1",203887,1,"Anolis porcatus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\203887_1.tif"
"50956470_1",50956470,1,"Epictia clinorostris","VU","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\50956470_1.tif"
"44578273_1",44578273,1,"Anadia steyeri","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\44578273_1.tif"
"63945_1",63945,1,"Tantilla flavilineata","EN","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\63945_1.tif"
"120189038_1",120189038,1,"Naultinus stellatus","VU","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\120189038_1.tif"
"42492116_1",42492116,1,"Dendrelaphis inornatus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\42492116_1.tif"
"109463680_1",109463680,1,"Ctenotus leae","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\109463680_1.tif"
"75086730_1",75086730,1,"Anolis singularis","CR",NA
"44975368_1",44975368,1,"Acontias namaquensis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\44975368_1.tif"
"193452_1",193452,1,"Trimeresurus toba","DD","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\193452_1.tif"
"50950660_1",50950660,1,"Stenocercus humeralis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\50950660_1.tif"
"102873541_1",102873541,1,"Anilios longissimus","DD",NA
"44930348_1",44930348,1,"Prosymna semifasciata","EN","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\44930348_1.tif"
"54507835_1",54507835,1,"Cyrtodactylus zhaoermii","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\54507835_1.tif"
"203833_1",203833,1,"Cnemaspis gigas","DD","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\203833_1.tif"
"177490_1",177490,1,"Simoselaps littoralis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\177490_1.tif"
"172862_1",172862,1,"Compsophis laphystius","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\172862_1.tif"
"102874161_1",102874161,1,"Anilios tovelli","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\102874161_1.tif"
"75605848_1",75605848,1,"Sphaerodactylus rhabdotus","EN","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\75605848_1.tif"
"64135_1",64135,1,"Sceloporus ornatus","NT","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\64135_1.tif"
"61441_1",61441,1,"Trachylepis wrightii","VU","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\61441_1.tif"
"199637_1",199637,1,"Underwoodisaurus milii","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\199637_1.tif"
"120189967_1",120189967,1,"Oligosoma pikitanga","CR","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\120189967_1.tif"
"44930169_1",44930169,1,"Natriciteres pembana","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\44930169_1.tif"
"195311_1",195311,1,"Dasia semicincta","DD","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\195311_1.tif"
"172599_1",172599,1,"Eutropis clivicola","EN","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\172599_1.tif"
"109463752_1",109463752,1,"Ctenotus militaris","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\109463752_1.tif"
"164741_1",164741,1,"Ophiomorus persicus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\164741_1.tif"
"49845578_1",49845578,1,"Tropidurus hygomi","VU","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\49845578_1.tif"
"177930_1",177930,1,"Liolaemus gallardoi","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\177930_1.tif"
"110221422_1",110221422,1,"Tetradactylus fitzsimonsi","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\110221422_1.tif"
"15179513_1",15179513,1,"Oxyrhopus rhombifer","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\15179513_1.tif"
"150254723_1",150254723,1,"Rhoptropus benguellensis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\150254723_1.tif"
"120189071_1",120189071,1,"Naultinus tuberculatus","VU","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\120189071_1.tif"
"56798504_1",56798504,1,"Saltuarius salebrosus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\56798504_1.tif"
"82164818_1",82164818,1,"Sphaerodactylus vincenti","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\82164818_1.tif"
"102342299_1",102342299,1,"Takydromus luyeanus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\102342299_1.tif"
"14669579_1",14669579,1,"Lygosoma veunsaiensis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\14669579_1.tif"
"172620_1",172620,1,"Indotyphlops porrectus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\172620_1.tif"
"44578442_1",44578442,1,"Bachia talpa","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\44578442_1.tif"
"74995031_1",74995031,1,"Anolis desechensis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\74995031_1.tif"
"200633_1",200633,1,"Rhabdophis pentasupralabialis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\200633_1.tif"
"56051847_1",56051847,1,"Liolaemus camarones","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\56051847_1.tif"
"18490295_1",18490295,1,"Hemidactylus curlei","DD","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\18490295_1.tif"
"48280339_1",48280339,1,"Euspondylus oreades","DD","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\48280339_1.tif"
"203032_1",203032,1,"Celestus hylaius","NT","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\203032_1.tif"
"64071_1",64071,1,"Phrynosoma braconnieri","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\64071_1.tif"
"104680348_1",104680348,1,"Dibamus deharvengi","DD","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\104680348_1.tif"
"47102618_1",47102618,1,"Brasiliscincus agilis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\47102618_1.tif"
"56064748_1",56064748,1,"Liolaemus manueli","EN","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\56064748_1.tif"
"197470_1",197470,1,"Coleonyx elegans","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\197470_1.tif"
"64062_1",64062,1,"Cophosaurus texanus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\64062_1.tif"
"198925_1",198925,1,"Masticophis mentovarius","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\198925_1.tif"
"15181457_1",15181457,1,"Phalotris matogrossensis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\15181457_1.tif"
"104694549_1",104694549,1,"Cyrtodactylus mandalayensis","DD",NA
"64123_1",64123,1,"Sceloporus magister","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\64123_1.tif"
"203521_1",203521,1,"Cyrtopodion aravallense","VU","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\203521_1.tif"
"172916_1",172916,1,"Calumma ambreense","NT","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\172916_1.tif"
"178191_1",178191,1,"Indotyphlops meszoelyi","DD","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\178191_1.tif"
"172993_1",172993,1,"Compsophis albiventris","NT","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\172993_1.tif"
"172681_1",172681,1,"Rhinophis travancoricus","EN","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\172681_1.tif"
"127934710_1",127934710,1,"Sarada darwini","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\127934710_1.tif"
"44960171_1",44960171,1,"Acontias aurantiacus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\44960171_1.tif"
"192228_1",192228,1,"Boiga gokool","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\192228_1.tif"
"176789_1",176789,1,"Dipsas chaparensis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\176789_1.tif"
"176682_1",176682,1,"Homalopsis buccata","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\176682_1.tif"
"15392_1",15392,1,"Opisthotropis spenceri","DD",NA
"61448_1",61448,1,"Iberolacerta monticola","VU","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\61448_1.tif"
"98392722_1",98392722,1,"Goniurosaurus liboensis","EN","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\98392722_1.tif"
"64092_1",64092,1,"Sceloporus cautus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\64092_1.tif"
"102664158_1",102664158,1,"Nephrurus vertebralis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\102664158_1.tif"
"104673762_1",104673762,1,"Mantheyus phuwuanensis","NT","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\104673762_1.tif"
"42760216_1",42760216,1,"Nadzikambia baylissi","NT","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\42760216_1.tif"
"109470621_1",109470621,1,"Egernia striolata","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\109470621_1.tif"
"102676891_1",102676891,1,"Lucasium wombeyi","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\102676891_1.tif"
"20878083_1",20878083,1,"Ancylocranium somalicum","DD",NA
"75605392_1",75605392,1,"Sphaerodactylus dacnicolor","EN","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\75605392_1.tif"
"203834_1",203834,1,"Cnemaspis occidentalis","EN","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\203834_1.tif"
"169891_1",169891,1,"Parvoscincus kitangladensis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\169891_1.tif"
"178636_1",178636,1,"Cyrtodactylus gordongekkoi","CR","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\178636_1.tif"
"63756_1",63756,1,"Coniophanes sarae","DD","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\63756_1.tif"
"114619068_1",114619068,1,"Asymblepharus tragbulensis","DD",NA
"83410096_1",83410096,1,"Ctenophorus chapmani","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\83410096_1.tif"
"198530_1",198530,1,"Tropiocolotes algericus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\198530_1.tif"
"178555_1",178555,1,"Gehyra brevipalmata","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\178555_1.tif"
"102673135_1",102673135,1,"Diplodactylus fulleri","VU",NA
"196004_1",196004,1,"Paracontias vermisaurus","DD","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\196004_1.tif"
"44577372_1",44577372,1,"Anolis gracilipes","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\44577372_1.tif"
"198450_1",198450,1,"Sphaerodactylus millepunctatus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\198450_1.tif"
"157274_1",157274,1,"Xerotyphlops vermicularis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\157274_1.tif"
"15182493_1",15182493,1,"Dipsas mikanii","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\15182493_1.tif"
"178662_1",178662,1,"Cnemaspis podihuna","VU","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\178662_1.tif"
"64148_1",64148,1,"Sceloporus spinosus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\64148_1.tif"
"164595_1",164595,1,"Dolichophis schmidti","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\164595_1.tif"
"63944_1",63944,1,"Tantilla deppei","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\63944_1.tif"
"170366_1",170366,1,"Acanthosaura lepidogaster","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\170366_1.tif"
"22884_1",22884,1,"Varanus komodoensis","EN","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\22884_1.tif"
"48280199_1",48280199,1,"Euspondylus caideni","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\48280199_1.tif"
"15177312_1",15177312,1,"Ditaxodon taeniatus","VU","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\15177312_1.tif"
"203627_1",203627,1,"Micrurus mipartitus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\203627_1.tif"
"102346884_1",102346884,1,"Scincella reevesii","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\102346884_1.tif"
"164753_1",164753,1,"Darevskia raddei","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\164753_1.tif"
"102347595_1",102347595,1,"Sphenomorphus kinabaluensis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\102347595_1.tif"
"56118681_1",56118681,1,"Liolaemus robertmertensi","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\56118681_1.tif"
"174472_1",174472,1,"Conolophus marthae","CR","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\174472_1.tif"
"177482_1",177482,1,"Platysaurus torquatus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\177482_1.tif"
"104778638_1",104778638,1,"Tropidophorus baviensis","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\104778638_1.tif"
"63932_1",63932,1,"Symphimus leucostomus","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\63932_1.tif"
"50951415_1",50951415,1,"Dipsas sazimai","LC","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\50951415_1.tif"
"109473064_1",109473064,1,"Lampropholis colossus","DD","E:\Priority program\Re-PriorityProgram20220903\ReAOH\REPTILES\109473064_1.tif"
