"X","scientific.name","area","target","category","sp.file","taxa","InPA","OutPA","prop","rijid","originalname"
2879,"Auliscomys boliviensis",34529.1233943925,14594.9387568313,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Auliscomys boliviensis.csv","mammal",11613.7712750463,22915.3521193462,0.130089461051713,502879,"Auliscomys boliviensis"
2880,"Loxodontomys micropus",191541.635124401,27470.1489553907,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Loxodontomys micropus.csv","mammal",27794.0037265873,163747.631397814,-0.0019786622044984,502880,"Loxodontomys micropus"
2881,"Auliscomys pictus",256917.533698925,25691.7533698925,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Auliscomys pictus.csv","mammal",37440.2590006459,219477.274698279,-0.0535318051549821,502881,"Auliscomys pictus"
2882,"Auliscomys sublimis",258799.848926405,25879.9848926405,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Auliscomys sublimis.csv","mammal",62221.6396415247,196578.20928488,-0.184873180111711,502882,"Auliscomys sublimis"
2883,"Avahi laniger",38399.6167870526,15565.9384174025,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Avahi laniger.csv","mammal",16225.6543310521,22173.9624560005,-0.0297659315383575,502883,"Avahi laniger"
2884,"Avahi occidentalis",1936.9202827133,1728.19891868586,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Avahi occidentalis.csv","mammal",1425.37487899491,511.545403718386,0.590998043052838,502884,"Avahi occidentalis"
2885,"Axis calamianensis",1191.50392903744,1157.4741970719,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Axis calamianensis.csv","mammal",1138.17525254537,53.3286764920736,0.358490566037736,502885,"Axis calamianensis"
2886,"Axis kuhlii",54.8810426548517,54.8810426548517,"CR","E:/Priority program/WJY/AOH/Species_table/mammal/Axis kuhlii.csv","mammal",38.6112104757701,16.2698321790815,1,502886,"Axis kuhlii"
2887,"Baiomys musculus",367742.558937195,36774.2558937195,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Baiomys musculus.csv","mammal",83676.7124911329,284065.846446062,-0.165113618361995,502887,"Baiomys musculus"
2888,"Baiomys taylori",1186676.80266977,118667.680266977,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Baiomys taylori.csv","mammal",133866.188288713,1052810.61438105,-0.0144366029957922,502888,"Baiomys taylori"
2889,"Balantiopteryx infusca",474.898251634881,474.898251634881,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Balantiopteryx infusca.csv","mammal",364.295436756958,110.602814877922,1,502889,"Balantiopteryx infusca"
2890,"Balantiopteryx io",61562.6302210787,20218.9920969439,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Balantiopteryx io.csv","mammal",35090.5017219951,26472.1284990836,-0.561801148383197,502890,"Balantiopteryx io"
2891,"Balantiopteryx plicata",372445.460682086,37244.5460682086,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Balantiopteryx plicata.csv","mammal",121013.928575263,251431.532106823,-0.333172918216131,502891,"Balantiopteryx plicata"
2892,"Bandicota bengalensis",3880880.32535726,388088.032535726,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Bandicota bengalensis.csv","mammal",276318.71233851,3604561.61301875,0.0310076594625531,502892,"Bandicota bengalensis"
2893,"Bandicota indica",2810650.11628164,281065.011628164,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Bandicota indica.csv","mammal",129699.905571117,2680950.21071053,0.0564594639959716,502893,"Bandicota indica"
2894,"Bandicota savilei",405952.985316374,40595.2985316374,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Bandicota savilei.csv","mammal",35765.8542686144,370187.13104776,0.0130447584599135,502894,"Bandicota savilei"
2895,"Barbastella barbastellus",1696362.91632237,169636.291632237,"NT","E:/Priority program/WJY/AOH/Species_table/mammal/Barbastella barbastellus.csv","mammal",605671.012069657,1090691.90425272,-0.399778672419595,502895,"Barbastella barbastellus"
2896,"Bassariscus sumichrasti",394926.329383302,39492.6329383302,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Bassariscus sumichrasti.csv","mammal",162725.933011342,232200.39637196,-0.530723514211886,502896,"Bassariscus sumichrasti"
2897,"Bathyergus janetta",7776.65841899172,5176.65435863842,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Bathyergus janetta.csv","mammal",4252.88054984828,3523.77786914345,0.261992619926199,502897,"Bathyergus janetta"
2898,"Bathyergus suillus",14677.7169093379,8250.74421091739,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Bathyergus suillus.csv","mammal",4435.06886131993,10242.648048018,0.372485842608865,502898,"Bathyergus suillus"
2899,"Acomys cahirinus",3832041.31674456,383204.131674456,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Acomys cahirinus.csv","mammal",275009.983692686,3557031.33305188,0.030416940420255,502899,"Acomys cahirinus"
2900,"Acomys cilicicus",6.53967569675955,6.53967569675955,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Acomys cilicicus.csv","mammal",0,6.53967569675955,1,502900,"Acomys cilicicus"
2901,"Batomys dentatus",430.577066040909,430.577066040909,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Batomys dentatus.csv","mammal",203.831517441999,226.74554859891,1,502901,"Batomys dentatus"
2902,"Batomys salomonseni",1212.91471310851,1174.75234687791,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Batomys salomonseni.csv","mammal",982.044734494396,230.869978614118,0.834782608695652,502902,"Batomys salomonseni"
2903,"Acomys cineraceus",685050.03188678,68505.003188678,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Acomys cineraceus.csv","mammal",112118.337234268,572931.694652512,-0.0761243500526241,502903,"Acomys cineraceus"
2904,"Acomys ignitus",65014.9462670154,20774.6148645968,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Acomys ignitus.csv","mammal",26805.9474999906,38208.9987670248,-0.15787269681742,502904,"Acomys ignitus"
2905,"Acomys kempi",410011.654043664,41001.1654043664,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Acomys kempi.csv","mammal",55266.2241653908,354745.429878273,-0.0402148021818489,502905,"Acomys kempi"
2906,"Bdeogale jacksoni",15251.897932442,8478.10808907898,"NT","E:/Priority program/WJY/AOH/Species_table/mammal/Bdeogale jacksoni.csv","mammal",10157.218815399,5094.679117043,-0.32979976442874,502906,"Bdeogale jacksoni"
2907,"Beamys hindei",184658.405964959,27584.5465312023,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Beamys hindei.csv","mammal",79420.6073515177,105237.798613441,-0.492573904615297,502907,"Beamys hindei"
2908,"Acomys louisae",440529.022758123,44052.9022758123,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Acomys louisae.csv","mammal",36598.4912432127,403930.53151491,0.0184536924714678,502908,"Acomys louisae"
2909,"Acomys minous",5033.40354988545,3707.48293679916,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Acomys minous.csv","mammal",2106.4558610668,2926.94768881864,0.547163362952837,502909,"Acomys minous"
2910,"Acomys mullah",110158.799264266,25731.4393428501,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Acomys mullah.csv","mammal",20897.2593522231,89261.5399120432,0.0541557903227613,502910,"Acomys mullah"
2911,"Acomys percivali",93180.206104592,24307.846479375,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Acomys percivali.csv","mammal",18515.0848820917,74665.1212225003,0.0775731601151811,502911,"Acomys percivali"
2912,"Acomys russatus",607055.33470074,60705.533470074,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Acomys russatus.csv","mammal",42529.0569150603,564526.27778568,0.032196922728094,502912,"Acomys russatus"
2913,"Acomys subspinosus",14536.6769811222,8194.34057396265,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Acomys subspinosus.csv","mammal",3038.47086101195,11498.2061201103,0.448338841537659,502913,"Acomys subspinosus"
2914,"Belomys pearsonii",200914.133208044,27249.8134695669,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Belomys pearsonii.csv","mammal",53784.984666092,147129.148541952,-0.180358732812702,502914,"Belomys pearsonii"
2915,"Acomys wilsoni",699976.091323476,69997.6091323476,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Acomys wilsoni.csv","mammal",123709.310086103,576266.781237373,-0.0932069565096674,502915,"Acomys wilsoni"
2916,"Berylmys berdmorei",376931.827063912,37693.1827063912,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Berylmys berdmorei.csv","mammal",135344.169633022,241587.65743089,-0.404206352162989,502916,"Berylmys berdmorei"
2917,"Berylmys bowersi",864650.885002839,86465.0885002839,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Berylmys bowersi.csv","mammal",183832.770696461,680818.114306378,-0.143016195223981,502917,"Berylmys bowersi"
2918,"Berylmys mackenziei",38037.2565031802,15477.8347909178,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Berylmys mackenziei.csv","mammal",6475.99271899177,31561.2637841884,0.285193751782263,502918,"Berylmys mackenziei"
2919,"Berylmys manipulus",176331.339264846,27666.877301117,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Berylmys manipulus.csv","mammal",41487.2690096254,134844.070255221,-0.10249621785174,502919,"Berylmys manipulus"
2920,"Aconaemys fuscus",18024.8682170779,9528.72732650338,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Aconaemys fuscus.csv","mammal",980.71023543513,17044.1579816428,0.501525463506219,502920,"Aconaemys fuscus"
2921,"Bettongia gaimardi",16974.4694359729,9139.56769869859,"NT","E:/Priority program/WJY/AOH/Species_table/mammal/Bettongia gaimardi.csv","mammal",2615.10645509015,14359.3629808827,0.454349188662163,502921,"Bettongia gaimardi"
2922,"Bettongia lesueur",633.673598168672,633.673598168672,"NT","E:/Priority program/WJY/AOH/Species_table/mammal/Bettongia lesueur.csv","mammal",605.848560220629,27.8250379480432,1,502922,"Bettongia lesueur"
2923,"Bettongia penicillata",2792.51779506476,2325.07221327595,"CR","E:/Priority program/WJY/AOH/Species_table/mammal/Bettongia penicillata.csv","mammal",1341.85851192403,1450.65928314073,0.677931034482759,502923,"Bettongia penicillata"
2924,"Bettongia tropica",90.1276475827551,90.1276475827551,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Bettongia tropica.csv","mammal",85.5877962432401,4.53985133951497,1,502924,"Bettongia tropica"
2925,"Aconaemys sagei",22793.0607978481,11177.4113674829,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Aconaemys sagei.csv","mammal",2841.56728349093,19951.4935143572,0.417773545185705,502925,"Aconaemys sagei"
2926,"Atelerix algirus",383679.031813402,38367.9031813402,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Atelerix algirus.csv","mammal",50203.3392783652,333475.692535037,-0.0354929155109079,502926,"Atelerix algirus"
2927,"Bibimys chacoensis",6174.43348031138,4342.30241898253,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Bibimys chacoensis.csv","mammal",1149.49057309785,5024.94290721353,0.635350318471338,502927,"Bibimys chacoensis"
2928,"Bibimys labiosus",213667.742842186,26836.1051451536,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Bibimys labiosus.csv","mammal",34129.3249065221,179538.417935664,-0.0406264968975927,502928,"Bibimys labiosus"
2929,"Bibimys torresi",9725.29467592481,6119.33249294671,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Bibimys torresi.csv","mammal",944.612294992894,8780.68238093192,0.589293849658314,502929,"Bibimys torresi"
2930,"Bison bonasus",26978.2243316342,12488.4625290733,"NT","E:/Priority program/Re-PriorityProgram20220903/Reproject&Resample/Species_table/mammal/Bison bonasus_1.csv","mammal",13949.3664524785,13028.8578791557,-0.112128318303518,502930,"Bison bonasus"
2931,"Bison bison",47132.8279838454,17531.7447661412,"NT","E:/Priority program/Re-PriorityProgram20220903/Reproject&Resample/Species_table/mammal/Bison bison_1.csv","mammal",24709.2282361226,22423.5997477229,-0.320086139189593,502931,"Bison bison"
2932,"Biswamoyopterus biswasi",361.474207538559,361.474207538559,"CR","E:/Priority program/WJY/AOH/Species_table/mammal/Biswamoyopterus biswasi.csv","mammal",3.58815790302346,357.886049635536,1,502932,"Biswamoyopterus biswasi"
2933,"Blanfordimys afghanus",408367.455348391,40836.7455348391,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Blanfordimys afghanus.csv","mammal",30781.4032647022,377586.052083688,0.0266296949569105,502933,"Blanfordimys afghanus"
2934,"Blanfordimys bucharensis",1012.92411674651,1010.80392640796,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Blanfordimys bucharensis.csv","mammal",227.828571878179,785.095544868332,0.996178343949045,502934,"Blanfordimys bucharensis"
2935,"Blarinella wardi",56496.0549819889,19345.8758043313,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Blarinella wardi.csv","mammal",20200.7298642583,36295.3251177306,-0.0235569637691142,502935,"Blarinella wardi"
2936,"Blarinomys breviceps",255867.333620483,25586.7333620483,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Blarinomys breviceps.csv","mammal",55087.2839674691,200780.049653014,-0.146931965335193,502936,"Blarinomys breviceps"
2937,"Necromys amoenus",70084.4692372489,21536.7654977346,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Necromys amoenus.csv","mammal",16830.1587432057,53254.3104940432,0.0883689488113569,502937,"Necromys amoenus"
2938,"Necromys lactens",70482.8965386884,21594.0730788918,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Necromys lactens.csv","mammal",17581.8137508215,52901.0827878669,0.0758397761857054,502938,"Necromys lactens"
2939,"Necromys lasiurus",3688615.58360125,368861.558360125,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Necromys lasiurus.csv","mammal",428622.781264984,3259992.80233627,-0.0183319468268634,502939,"Necromys lasiurus"
2940,"Necromys obscurus",39343.3656649879,15792.7966445289,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Necromys obscurus.csv","mammal",2130.27900813498,37213.0866568529,0.367129766479456,502940,"Necromys obscurus"
2941,"Necromys temchuki",20863.6207118953,10532.0356183631,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Necromys temchuki.csv","mammal",5226.1895666712,15637.4311452241,0.339259448743365,502941,"Necromys temchuki"
2942,"Bos javanicus",154413.808775401,27568.6729313116,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Bos javanicus.csv","mammal",97288.3608785375,57125.4478968634,-1.22048140043764,502942,"Bos javanicus"
2943,"Bos gaurus",1025766.42236959,102576.642236959,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Bos gaurus.csv","mammal",324519.462156112,701246.960213481,-0.316498062021031,502943,"Bos gaurus"
2944,"Bos mutus",428513.70342262,42851.370342262,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Bos mutus.csv","mammal",343172.066925441,85341.6364971785,-3.51907055225507,502944,"Bos mutus"
2945,"Boselaphus tragocamelus",2220535.70915626,222053.570915626,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Boselaphus tragocamelus.csv","mammal",83897.5272504254,2136638.18190584,0.064660461903233,502945,"Boselaphus tragocamelus"
2946,"Hylaeamys tatei",886.065323782824,886.065323782824,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Hylaeamys tatei.csv","mammal",683.806734203814,202.25858957901,1,502946,"Hylaeamys tatei"
2947,"Euryoryzomys emmonsae",86902.3711545592,23658.1694957728,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Euryoryzomys emmonsae.csv","mammal",40561.8353515877,46340.5358029714,-0.364782045748813,502947,"Euryoryzomys emmonsae"
2948,"Hylaeamys megacephalus",4172352.06174774,417235.206174775,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Hylaeamys megacephalus.csv","mammal",2088936.95126332,2083415.11048443,-0.802385506488146,502948,"Hylaeamys megacephalus"
2949,"Hylaeamys laticeps",27737.6633468332,12714.4986489155,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Hylaeamys laticeps.csv","mammal",2932.1820796331,24805.4812672001,0.394355976617617,502949,"Hylaeamys laticeps"
2950,"Euryoryzomys russatus",513057.583968932,51305.7583968932,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Euryoryzomys russatus.csv","mammal",92916.2013254512,420141.38264348,-0.0990405601928876,502950,"Euryoryzomys russatus"
2951,"Oligoryzomys stramineus",529107.512796798,52910.7512796798,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Oligoryzomys stramineus.csv","mammal",73289.7130175377,455817.79977926,-0.0447087317936804,502951,"Oligoryzomys stramineus"
2952,"Myotis csorbai",3723.87524781865,2925.82227772335,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Myotis csorbai.csv","mammal",317.731304426967,3406.14394339168,0.76570757486788,502952,"Myotis csorbai"
2953,"Loxodontomys pikumche",18222.5084657562,9600.81713196098,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Loxodontomys pikumche.csv","mammal",1142.24258654054,17080.2658792156,0.49519906323185,502953,"Loxodontomys pikumche"
2954,"Crunomys suncoides",469.369416861307,469.369416861307,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Crunomys suncoides.csv","mammal",439.483781021416,29.8856358398902,1,502954,"Crunomys suncoides"
2955,"Soricomys musseri",410.65270388623,410.65270388623,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Soricomys musseri.csv","mammal",224.063952236689,186.588751649541,1,502955,"Soricomys musseri"
2956,"Eliurus grandidieri",37909.7159366023,15446.6912043471,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Eliurus grandidieri.csv","mammal",21023.0689041526,16886.6470324497,-0.330273599431482,502956,"Eliurus grandidieri"
2957,"Voalavo gymnocaudus",307.462373730139,307.462373730139,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Voalavo gymnocaudus.csv","mammal",214.144766888999,93.3176068411399,1,502957,"Voalavo gymnocaudus"
2958,"Microgale monticola",111.365688372796,111.365688372796,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Microgale monticola.csv","mammal",108.551656191545,2.81403218125121,1,502958,"Microgale monticola"
2959,"Proechimys echinothrix",273181.996280023,27318.1996280023,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Proechimys echinothrix.csv","mammal",121783.041735606,151398.954544417,-0.62395143925283,502959,"Proechimys echinothrix"
2960,"Proechimys kulinae",67788.9437560853,21199.3324651342,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Proechimys kulinae.csv","mammal",57475.1541317588,10313.7896243264,-3.5175021817124,502960,"Proechimys kulinae"
2961,"Proechimys pattoni",157653.689589593,27613.5099331201,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Proechimys pattoni.csv","mammal",77882.0263796461,79771.6632099468,-0.630166351180253,502961,"Proechimys pattoni"
2962,"Proechimys gardneri",660563.342294523,66056.3342294523,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Proechimys gardneri.csv","mammal",323618.337564348,336945.004730175,-0.76440665390494,502962,"Proechimys gardneri"
2963,"Pteralopex taki",2422.3672935271,2073.02854775742,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Pteralopex taki.csv","mammal",652.119716963942,1770.24757656316,0.80225988700565,502963,"Pteralopex taki"
2964,"Myotis yanbarensis",37.6037367693102,37.6037367693102,"CR","E:/Priority program/WJY/AOH/Species_table/mammal/Myotis yanbarensis.csv","mammal",37.6037367693102,0,NA,502964,"Myotis yanbarensis"
2965,"Murina ryukyuana",827.033530414553,827.033530414553,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Murina ryukyuana.csv","mammal",674.14881070512,152.884719709433,1,502965,"Murina ryukyuana"
2966,"Brachiones przewalskii",739863.632164479,73986.3632164479,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Brachiones przewalskii.csv","mammal",136366.572114196,603497.060050283,-0.103365882514743,502966,"Brachiones przewalskii"
2967,"Histiotus humboldti",31517.8265953312,13790.8973941961,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Histiotus humboldti.csv","mammal",7630.04346123671,23887.7831340945,0.257880855695567,502967,"Histiotus humboldti"
2968,"Lasiurus atratus",373083.517602003,37308.3517602003,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Lasiurus atratus.csv","mammal",128622.369458967,244461.148143036,-0.373536065057412,502968,"Lasiurus atratus"
2969,"Mazama americana",7747954.25708855,774795.425708855,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Mazama americana.csv","mammal",3503231.68223153,4244722.57485701,-0.642783437878853,502969,"Mazama americana"
2970,"Mazama gouazoubira",1020344.56456452,102034.456456452,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Mazama gouazoubira.csv","mammal",133762.451763184,886582.112801337,-0.0357868758896526,502970,"Mazama gouazoubira"
2971,"Mazama nana",83475.1963754781,23272.6281835129,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Mazama nana.csv","mammal",22898.2279569243,60576.9684185538,0.00617406233491812,502971,"Mazama nana"
2972,"Mazama pandora",120149.541723147,26364.9212960073,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Mazama pandora.csv","mammal",56336.0331782244,63813.5085449223,-0.469684860451632,502972,"Mazama pandora"
2973,"Brachylagus idahoensis",144732.167842214,27367.70571148,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Brachylagus idahoensis.csv","mammal",23487.9881225649,121244.17971965,0.031993335752697,502973,"Brachylagus idahoensis"
2974,"Erinaceus europaeus",3386305.93540548,338630.593540548,"LC","E:/Priority program/Re-PriorityProgram20220903/Reproject&Resample/Species_table/mammal/Erinaceus europaeus_1.csv","mammal",780004.212930928,2606301.72247455,-0.169348627438007,502974,"Erinaceus europaeus"
2975,"Crocidura leucodon",2306634.67231966,230663.467231966,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Crocidura leucodon.csv","mammal",360131.558630829,1946503.11368883,-0.0665136401022757,502975,"Crocidura leucodon"
2976,"Crocidura russula",928762.342394643,92876.2342394643,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Crocidura russula.csv","mammal",205384.37402234,723377.968372303,-0.155533006993587,502976,"Crocidura russula"
2977,"Crocidura sicula",12179.1590526838,7216.6849412525,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Crocidura sicula.csv","mammal",1424.1170730557,10755.0419796281,0.538540213854021,502977,"Crocidura sicula"
2978,"Crocidura suaveolens",8794235.16281107,879423.516281107,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Crocidura suaveolens.csv","mammal",1260163.45845659,7534071.70435447,-0.0505357594851442,502978,"Crocidura suaveolens"
2979,"Sorex alpinus",377967.160117518,37796.7160117518,"NT","E:/Priority program/WJY/AOH/Species_table/mammal/Sorex alpinus.csv","mammal",151056.412741085,226910.747376433,-0.499140628442995,502979,"Sorex alpinus"
2980,"Sorex araneus",10483294.0620743,1e+06,"LC","E:/Priority program/Re-PriorityProgram20220903/Reproject&Resample/Species_table/mammal/Sorex araneus_1.csv","mammal",1398020.97531296,9085273.08676132,-0.0438094674218371,502980,"Sorex araneus"
2981,"Sorex caecutiens",13090776.1013289,1e+06,"LC","E:/Priority program/Re-PriorityProgram20220903/Reproject&Resample/Species_table/mammal/Sorex caecutiens_1.csv","mammal",1690934.00339269,11399842.0979362,-0.0606090854116109,502981,"Sorex caecutiens"
2982,"Sorex coronatus",698961.010549206,69896.1010549206,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Sorex coronatus.csv","mammal",198321.854241368,500639.156307839,-0.25652416212081,502982,"Sorex coronatus"
2983,"Sorex granarius",59855.7229767733,19932.7263819309,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Sorex granarius.csv","mammal",16915.832253888,42939.8907228853,0.0702391765062065,502983,"Sorex granarius"
2984,"Sorex isodon",8159225.46005012,815922.546005012,"LC","E:/Priority program/Re-PriorityProgram20220903/Reproject&Resample/Species_table/mammal/Sorex isodon_1.csv","mammal",892669.085883398,7266556.37416672,-0.0105616107447026,502984,"Sorex isodon"
2985,"Sorex minutissimus",14529992.8529302,1e+06,"LC","E:/Priority program/Re-PriorityProgram20220903/Reproject&Resample/Species_table/mammal/Sorex minutissimus_1.csv","mammal",1834240.38771771,12695752.4652125,-0.065710196382893,502985,"Sorex minutissimus"
2986,"Sorex minutus",13240110.1422757,1e+06,"LC","E:/Priority program/Re-PriorityProgram20220903/Reproject&Resample/Species_table/mammal/Sorex minutus_1.csv","mammal",2004678.67576871,11235431.466507,-0.0894205690955145,502986,"Sorex minutus"
2987,"Sorex raddei",101274.296985174,25044.2945043169,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Sorex raddei.csv","mammal",30080.9147864058,71193.3821987684,-0.0707513379124352,502987,"Sorex raddei"
2988,"Sorex volnuchini",335964.451260962,33596.4451260962,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Sorex volnuchini.csv","mammal",83982.7740505303,251981.677210431,-0.199963489310702,502988,"Sorex volnuchini"
2989,"Martes foina",7544659.97303381,754465.997303381,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Martes foina.csv","mammal",1751140.49756695,5793519.47546686,-0.172032749007986,502989,"Martes foina"
2990,"Meles meles",9265509.25654595,926550.925654595,"LC","E:/Priority program/Re-PriorityProgram20220903/Reproject&Resample/Species_table/mammal/Meles meles_1.csv","mammal",1787599.37770215,7477909.8788438,-0.115145604319677,502990,"Meles meles"
2991,"Mustela erminea",36816952.6473482,1e+06,"LC","E:/Priority program/Re-PriorityProgram20220903/Reproject&Resample/Species_table/mammal/Mustela erminea_1.csv","mammal",5584412.04666534,31232540.6006828,-0.14678319337765,502991,"Mustela erminea"
2992,"Mustela eversmanii",9537939.61516035,953793.961516035,"LC","E:/Priority program/Re-PriorityProgram20220903/Reproject&Resample/Species_table/mammal/Mustela eversmanii_1.csv","mammal",1471004.92158466,8066934.69357568,-0.0641149308523006,502992,"Mustela eversmanii"
2993,"Vormela peregusna",6953275.52787461,695327.552787461,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Vormela peregusna.csv","mammal",1040392.77304863,5912882.75482598,-0.0583583436977095,502993,"Vormela peregusna"
2994,"Ovibos moschatus",571496.849187902,57149.6849187902,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Ovibos moschatus.csv","mammal",122669.012012577,448827.837175325,-0.145980522562145,502994,"Ovibos moschatus"
2995,"Rousettus aegyptiacus",3938977.91233021,393897.791233021,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Rousettus aegyptiacus.csv","mammal",800580.555687868,3138397.35664234,-0.129583032356964,502995,"Rousettus aegyptiacus"
2996,"Rangifer tarandus",13536328.8537906,1e+06,"VU","E:/Priority program/Re-PriorityProgram20220903/Reproject&Resample/Species_table/mammal/Rangifer tarandus_1.csv","mammal",1970755.23202742,11565573.6217632,-0.083934897115758,502996,"Rangifer tarandus"
2997,"Brachyphylla cavernarum",10272.6112357344,6372.03672143019,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Brachyphylla cavernarum.csv","mammal",2728.06883950992,7544.54239622445,0.482900318133616,502997,"Brachyphylla cavernarum"
2998,"Brachytarsomys albicauda",37237.5735899943,15281.4025029138,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Brachytarsomys albicauda.csv","mammal",20478.1797469101,16759.3938430842,-0.310102034727609,502998,"Brachytarsomys albicauda"
2999,"Brachyteles arachnoides",43204.191484851,16683.3378249048,"CR","E:/Priority program/WJY/AOH/Species_table/mammal/Brachyteles arachnoides.csv","mammal",17029.162593134,26175.0288917169,-0.0132187201528176,502999,"Brachyteles arachnoides"
